medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
2013005320,2013005317,CMT,1,N,1/1/2013 0:17,1/1/2013 0:25,1,501,1.8,-73.990936,40.702595,-73.98909,40.688541
2013005321,2013005318,CMT,1,N,1/1/2013 0:17,1/1/2013 0:30,1,770,4,-73.948174,40.829762,-73.928909,40.860039
2013005322,2013005319,CMT,1,N,1/1/2013 0:17,1/1/2013 0:28,1,691,1.3,-73.97599,40.74987,-73.988121,40.745815
2013005323,2013005320,CMT,1,N,1/1/2013 0:17,1/1/2013 0:34,2,1043,5.3,-73.980766,40.742088,-73.938927,40.801571
2013005324,2013005321,CMT,1,N,1/1/2013 0:17,1/1/2013 0:41,2,1462,4.5,-74.001923,40.73774,-73.960342,40.778793
2013001236,2013001233,CMT,1,N,1/1/2013 0:17,1/1/2013 1:02,1,2735,5.2,-73.983009,40.771885,-73.994263,40.721138
2013002805,2013002802,CMT,1,N,1/1/2013 0:17,1/1/2013 0:40,2,1359,3.7,-73.972954,40.764458,-74.005501,40.725609
2013005325,2013005322,CMT,1,N,1/1/2013 0:17,1/1/2013 0:25,4,486,2.2,-73.973358,40.760796,-73.947754,40.775066
2013005326,2013005323,CMT,1,N,1/1/2013 0:17,1/1/2013 0:24,2,404,1.2,-73.975624,40.789169,-73.959183,40.781025
2013005327,2013005324,CMT,1,N,1/1/2013 0:17,1/1/2013 0:25,1,465,3.6,-73.948097,40.774754,-73.978302,40.734344
2013005328,2013005325,CMT,1,N,1/1/2013 0:17,1/1/2013 0:27,1,595,3,-73.962685,40.758766,-73.972527,40.787533
2013001973,2013001970,CMT,1,N,1/1/2013 0:17,1/1/2013 0:24,1,399,1.1,-73.960968,40.761116,-73.973457,40.755192
2013005329,2013005326,CMT,1,N,1/1/2013 0:17,1/1/2013 0:25,3,498,1.8,-73.954308,40.730076,-73.937737,40.711201
2013005330,2013005327,CMT,1,N,1/1/2013 0:17,1/1/2013 0:24,1,448,1.8,-74.001068,40.731728,-73.981102,40.744576
2013005331,2013005328,CMT,1,N,1/1/2013 0:17,1/1/2013 0:20,1,179,0.7,-73.96579,40.805676,-73.970535,40.796219
2013005332,2013005329,CMT,1,N,1/1/2013 0:17,1/1/2013 0:25,2,488,1.7,-73.992851,40.724316,-74.008736,40.738163
2013000313,2013000313,CMT,1,N,1/1/2013 0:17,1/1/2013 0:27,1,580,5.1,-74.00959,40.706425,-73.968155,40.75386
2013005333,2013005330,CMT,1,N,1/1/2013 0:17,1/1/2013 0:24,1,407,1.5,-74.005524,40.741035,-73.995987,40.758892
2013005334,2013005331,CMT,2,N,1/1/2013 0:17,1/1/2013 0:48,1,1851,8.6,-73.780968,40.645054,-73.956268,40.771347
2013005335,2013005332,CMT,1,N,1/1/2013 0:17,1/1/2013 0:24,1,445,1,-73.98262,40.739609,-73.991547,40.748955
2013005336,2013005333,CMT,1,N,1/1/2013 0:17,1/1/2013 0:27,2,621,0.8,-73.978973,40.756046,-73.972214,40.749977
2013005337,2013005334,CMT,1,N,1/1/2013 0:17,1/1/2013 0:19,1,136,0.9,-73.966438,40.794418,-73.975021,40.782787
2013001926,2013001923,CMT,1,N,1/1/2013 0:17,1/1/2013 0:35,3,1104,2.9,-73.982552,40.772331,-73.947968,40.772907
2013005338,2013005335,CMT,1,N,1/1/2013 0:17,1/1/2013 0:27,3,624,1.3,-73.976311,40.775909,-73.991142,40.765659
2013003475,2013003471,CMT,1,N,1/1/2013 0:17,1/1/2013 0:39,1,1346,5.8,-73.952583,40.775688,-74.005272,40.74025
2013001043,2013001040,CMT,1,N,1/1/2013 0:17,1/1/2013 0:33,2,986,4.7,-73.9879,40.744099,-73.974579,40.79071
2013005339,2013005336,CMT,1,Y,1/1/2013 0:17,1/1/2013 0:31,3,829,3.9,-73.999908,40.761562,-73.963722,40.798038
2013005340,2013005337,CMT,1,N,1/1/2013 0:17,1/1/2013 0:28,1,642,2.5,-73.95726,40.774422,-73.985626,40.777241
2013005341,2013005338,CMT,1,N,1/1/2013 0:17,1/1/2013 0:31,1,838,3.9,-73.982834,40.727131,-74.012932,40.703037
2013000338,2013000338,CMT,1,N,1/1/2013 0:17,1/1/2013 0:34,1,1001,2.1,-74.006271,40.739735,-73.996429,40.719193
2013005342,2013005339,CMT,1,N,1/1/2013 0:17,1/1/2013 0:38,1,1264,4.4,-73.994141,40.757347,-74.006531,40.708202
2013005343,2013005340,CMT,1,N,1/1/2013 0:17,1/1/2013 1:03,1,2768,10.3,-73.966095,40.805531,-73.946564,40.717407
2013000756,2013000753,CMT,1,N,1/1/2013 0:17,1/1/2013 0:18,2,40,0.3,-73.955765,40.772377,-73.958611,40.768673
2013005344,2013005341,CMT,1,N,1/1/2013 0:17,1/1/2013 0:32,1,911,9.6,-73.870583,40.773651,-73.984299,40.726219
2013005345,2013005342,CMT,1,N,1/1/2013 0:17,1/1/2013 0:27,1,628,3.5,-73.951828,40.743065,-73.991669,40.72723
2013005346,2013005343,CMT,1,N,1/1/2013 0:17,1/1/2013 0:21,4,222,1.1,0,0,0,0
2013001583,2013001580,CMT,1,N,1/1/2013 0:17,1/1/2013 0:33,1,933,1,0,0,0,0
2013005347,2013005344,CMT,1,N,1/1/2013 0:17,1/1/2013 0:25,1,476,1.4,-74.001884,40.735168,-73.993881,40.720749
2013005348,2013005345,CMT,1,N,1/1/2013 0:17,1/1/2013 0:25,1,459,4.8,-74.007294,40.705292,-73.966354,40.753529
2013005349,2013005346,CMT,1,N,1/1/2013 0:17,1/1/2013 0:26,4,514,1.6,-73.972977,40.78513,-73.98877,40.777874
2013002804,2013002801,CMT,1,N,1/1/2013 0:17,1/1/2013 0:29,1,711,3.5,-73.962219,40.76215,-73.992676,40.742924
2013002703,2013002700,CMT,1,N,1/1/2013 0:17,1/1/2013 0:21,1,248,1.1,-73.95536,40.764603,-73.950233,40.778149
2013005350,2013005347,CMT,1,N,1/1/2013 0:17,1/1/2013 0:26,2,520,1.7,-74.003342,40.724129,-73.978981,40.71574
2013003580,2013003576,CMT,1,N,1/1/2013 0:17,1/1/2013 0:27,2,596,3.4,-73.987389,40.739704,-73.951904,40.772003
2013005351,2013005348,CMT,1,N,1/1/2013 0:17,1/1/2013 0:26,1,566,2,-73.99601,40.743599,-73.971535,40.75293
2013005352,2013005349,CMT,5,N,1/1/2013 0:17,1/1/2013 1:17,4,3602,55.6,-73.87101,40.774052,-74.622017,40.650188
2013003061,2013003058,CMT,1,N,1/1/2013 0:17,1/1/2013 0:21,1,262,0.9,-73.953918,40.775105,-73.960373,40.763851
2013005353,2013005350,CMT,1,N,1/1/2013 0:17,1/1/2013 0:35,1,1057,1.7,-73.992836,40.741283,-73.973572,40.748104
2013005354,2013005351,CMT,1,N,1/1/2013 0:17,1/1/2013 1:02,2,2715,9.1,-73.966934,40.772717,-73.913551,40.70636
2013005355,2013005352,CMT,1,N,1/1/2013 0:17,1/1/2013 0:31,2,853,2.6,-73.994644,40.756008,-73.990501,40.728947
2013003832,2013003829,CMT,1,N,1/1/2013 0:17,1/1/2013 0:35,1,1079,6.2,-74.010437,40.71896,-73.975151,40.792732
2013005356,2013005353,CMT,1,Y,1/1/2013 0:17,1/1/2013 0:22,3,282,1.1,-73.954475,40.730877,-73.961823,40.718296
2013005357,2013005354,CMT,1,N,1/1/2013 0:17,1/1/2013 0:20,2,150,0.6,-74.001884,40.745857,-74.00531,40.737431
2013005358,2013005355,CMT,1,Y,1/1/2013 0:17,1/1/2013 0:29,2,699,3.3,-73.985313,40.747635,-74.006851,40.708523
2013005359,2013005356,CMT,1,N,1/1/2013 0:17,1/1/2013 0:20,1,201,0.2,-73.973679,40.747692,-73.978058,40.74844
2013005360,2013005357,CMT,1,Y,1/1/2013 0:17,1/1/2013 0:24,2,425,1.1,-74.006523,40.713783,-73.997925,40.719624
2013005361,2013005358,CMT,1,N,1/1/2013 0:17,1/1/2013 0:31,1,836,2.9,-74.000427,40.742977,-73.98941,40.716751
2013000987,2013000984,CMT,1,N,1/1/2013 0:17,1/1/2013 0:31,3,861,4.9,-73.995117,40.769764,-74.014534,40.703213
2013005362,2013005359,CMT,1,N,1/1/2013 0:17,1/1/2013 0:29,1,686,2.9,-73.984901,40.73967,-73.957993,40.768623
2013002644,2013002641,CMT,1,N,1/1/2013 0:17,1/1/2013 0:26,1,554,1.3,-74.006477,40.739388,-73.999092,40.727978
2013005363,2013005360,CMT,1,N,1/1/2013 0:17,1/1/2013 0:34,1,1025,3.7,-73.99939,40.728333,-73.99173,40.76141
2013005364,2013005361,CMT,1,N,1/1/2013 0:17,1/1/2013 0:40,1,1353,9.9,-73.976852,40.668613,-73.885231,40.753677
2013005365,2013005362,CMT,1,N,1/1/2013 0:17,1/1/2013 0:21,1,217,1.1,-74.003525,40.732361,-74.010376,40.718914
2013005366,2013005363,CMT,1,N,1/1/2013 0:17,1/1/2013 0:25,1,460,2.2,-73.969208,40.764294,-73.981476,40.784527
2013005367,2013005364,CMT,1,N,1/1/2013 0:17,1/1/2013 0:18,1,45,0.4,-73.883957,40.755787,-73.892357,40.754925
2013005368,2013005365,CMT,1,N,1/1/2013 0:17,1/1/2013 0:30,1,764,2,-73.980904,40.747986,-73.989876,40.767284
2013005369,2013005366,CMT,1,N,1/1/2013 0:17,1/1/2013 0:19,1,133,0.5,-73.946785,40.776711,-73.955345,40.780369
2013005370,2013005367,CMT,1,N,1/1/2013 0:17,1/1/2013 0:35,2,1091,6.5,-73.959671,40.711452,-73.989403,40.661823
2013002709,2013002706,CMT,1,N,1/1/2013 0:17,1/1/2013 0:20,1,155,0.5,-73.990868,40.733913,-73.992218,40.727325
2013005371,2013005368,CMT,1,N,1/1/2013 0:17,1/1/2013 0:22,1,311,1.1,-74.009583,40.710583,-74.001572,40.72237
2013005372,2013005369,CMT,1,N,1/1/2013 0:17,1/1/2013 0:26,1,540,1.7,-74.005173,40.721756,-73.985497,40.724411
2013001305,2013001302,CMT,1,N,1/1/2013 0:17,1/1/2013 0:23,1,374,1,-74.009491,40.738159,-74.004539,40.731663
2013005373,2013005370,CMT,1,N,1/1/2013 0:17,1/1/2013 0:29,2,739,1.1,-73.996536,40.763454,-73.992477,40.751663
2013005374,2013005371,CMT,1,N,1/1/2013 0:17,1/1/2013 0:25,2,487,1.1,-73.982162,40.751507,-73.98484,40.738754
2013002714,2013002711,CMT,1,N,1/1/2013 0:17,1/1/2013 0:24,2,392,1.3,-73.982697,40.772167,-73.978577,40.785599
2013005375,2013005372,CMT,1,N,1/1/2013 0:17,1/1/2013 0:18,1,61,0.3,-73.978676,40.782566,-73.975929,40.786461
2013005376,2013005373,CMT,1,N,1/1/2013 0:17,1/1/2013 0:26,1,507,1.3,-73.993111,40.736771,-73.981461,40.746891
2013000682,2013000679,CMT,1,N,1/1/2013 0:17,1/1/2013 0:21,1,248,0.6,-73.996979,40.76281,-73.994522,40.755875
2013005377,2013005374,CMT,1,N,1/1/2013 0:17,1/1/2013 0:24,1,426,1.3,-73.989639,40.718876,-73.980965,40.733463
2013005378,2013005375,CMT,1,N,1/1/2013 0:17,1/1/2013 0:27,1,616,3,-73.980461,40.751514,-73.94783,40.778908
2013001377,2013001374,CMT,1,N,1/1/2013 0:17,1/1/2013 0:34,1,1026,5.7,-74.000404,40.726456,-73.962929,40.765423
2013005379,2013005376,CMT,1,N,1/1/2013 0:17,1/1/2013 0:32,2,872,4.1,-73.979591,40.758797,-73.968849,40.798424
2013000972,2013000969,CMT,1,N,1/1/2013 0:17,1/1/2013 0:30,2,739,3.6,-73.952324,40.772945,-73.987175,40.749626
2013000989,2013000986,CMT,1,N,1/1/2013 0:17,1/1/2013 0:24,1,405,1.5,-74.004364,40.742504,-73.995361,40.75985
2013005380,2013005377,CMT,1,N,1/1/2013 0:17,1/1/2013 0:42,1,1511,6,-73.97924,40.776814,-73.91497,40.775822
2013005381,2013005378,CMT,5,Y,1/1/2013 0:17,1/1/2013 0:29,1,680,4.2,-73.989059,40.726727,-74.032158,40.727379
2013000072,2013000072,CMT,1,N,1/1/2013 0:17,1/1/2013 0:35,3,1091,3.8,-73.950706,40.779549,-73.992065,40.747517
2013005382,2013005379,CMT,1,N,1/1/2013 0:17,1/1/2013 0:40,3,1362,2.8,-73.975639,40.76054,-73.991837,40.726429
2013002397,2013002394,CMT,1,N,1/1/2013 0:17,1/1/2013 0:20,1,170,0.5,-74.002029,40.740555,-73.998505,40.736347
2013005383,2013005380,CMT,1,N,1/1/2013 0:17,1/1/2013 0:22,1,304,1.2,-73.993355,40.744038,-73.990211,40.731842
2013000567,2013000565,CMT,1,N,1/1/2013 0:17,1/1/2013 0:25,1,478,1.9,-73.974922,40.787777,-73.953773,40.784527
2013005384,2013005381,CMT,1,N,1/1/2013 0:17,1/1/2013 0:45,1,1650,11.3,-73.983574,40.74379,-73.96447,40.652065
2013005385,2013005382,CMT,1,N,1/1/2013 0:17,1/1/2013 0:32,1,873,2.7,-73.978424,40.774014,-73.979012,40.774147
2013005386,2013005383,CMT,1,N,1/1/2013 0:17,1/1/2013 0:33,1,938,5.4,-73.951035,40.782703,-73.99337,40.74205
2013005387,2013005384,CMT,1,N,1/1/2013 0:17,1/1/2013 0:20,1,154,0.2,-73.972969,40.764427,-73.976768,40.75935
2013005388,2013005385,CMT,1,N,1/1/2013 0:17,1/1/2013 0:18,1,69,0.4,-73.966721,40.757278,-73.971283,40.75132
2013005389,2013005386,CMT,1,N,1/1/2013 0:17,1/1/2013 0:29,1,720,4.3,-74.003326,40.747597,-73.969948,40.794624
2013005390,2013005387,CMT,1,N,1/1/2013 0:17,1/1/2013 0:26,4,504,2.1,-73.975243,40.761871,-73.952682,40.780552
2013000764,2013000761,CMT,1,N,1/1/2013 0:17,1/1/2013 0:25,1,476,3.2,-74.012543,40.701538,-73.976555,40.722343
2013000951,2013000948,CMT,1,N,1/1/2013 0:17,1/1/2013 0:38,1,1260,7.3,-73.98008,40.753895,-74.000687,40.689442
2013002336,2013002333,CMT,1,N,1/1/2013 0:17,1/1/2013 0:24,3,408,1.8,-73.969307,40.763527,-73.94973,40.78038
2013002358,2013002355,CMT,1,N,1/1/2013 0:17,1/1/2013 0:21,1,232,0.7,-73.995781,40.730793,-73.984329,40.728832
2013005391,2013005388,CMT,1,N,1/1/2013 0:17,1/1/2013 0:47,3,1798,6.3,-73.972412,40.794373,-73.947037,40.782829
2013002406,2013002403,CMT,1,N,1/1/2013 0:17,1/1/2013 0:36,1,1148,3.7,-74.002296,40.739929,-73.975807,40.782078
2013005392,2013005389,CMT,1,N,1/1/2013 0:17,1/1/2013 0:37,2,1206,3.4,-73.993439,40.751934,-73.954353,40.778236
2013005393,2013005390,CMT,1,N,1/1/2013 0:17,1/1/2013 0:20,1,164,0.5,-73.977837,40.746086,-73.972977,40.753147
2013005394,2013005391,CMT,1,N,1/1/2013 0:17,1/1/2013 0:23,4,315,0.5,-73.980377,40.752171,-73.974319,40.756916
2013005395,2013005392,CMT,1,N,1/1/2013 0:17,1/1/2013 0:31,1,849,3,-73.978661,40.756935,-73.980354,40.782242
2013005396,2013005393,CMT,1,N,1/1/2013 0:17,1/1/2013 0:29,1,732,3.3,-73.981674,40.728531,-73.949364,40.715508
2013001008,2013001005,CMT,1,N,1/1/2013 0:17,1/1/2013 0:18,1,40,0.3,-73.961166,40.777718,-73.958092,40.781837
2013005397,2013005394,CMT,1,N,1/1/2013 0:17,1/1/2013 0:28,1,640,2.6,-73.955261,40.718239,-73.970299,40.690022
2013000975,2013000972,CMT,1,N,1/1/2013 0:17,1/1/2013 0:39,1,1318,1.1,-73.994698,40.750221,-73.977943,40.751869
2013005398,2013005395,CMT,1,N,1/1/2013 0:17,1/1/2013 0:21,3,198,0.4,-73.999702,40.742619,-74.006363,40.744011
2013000191,2013000191,CMT,1,N,1/1/2013 0:17,1/1/2013 0:26,3,542,1.8,-74.011932,40.704155,-74.002625,40.721283
2013002037,2013002034,CMT,1,N,1/1/2013 0:17,1/1/2013 0:22,1,308,1,-74.002808,40.724964,-73.986626,40.717777
2013005399,2013005396,CMT,1,N,1/1/2013 0:17,1/1/2013 0:29,1,706,4,-73.993141,40.75948,-73.955177,40.800999
2013005400,2013005397,CMT,4,N,1/1/2013 0:17,1/1/2013 0:33,1,963,4.3,-73.996819,40.757816,-74.006676,40.707901
2013005401,2013005398,CMT,1,N,1/1/2013 0:17,1/1/2013 0:23,1,358,2.5,-73.973381,40.743759,-73.986855,40.72134
2013005402,2013005399,CMT,1,N,1/1/2013 0:17,1/1/2013 0:25,1,431,1.4,-73.997444,40.741749,-73.988586,40.72747
2013003518,2013003514,CMT,1,N,1/1/2013 0:17,1/1/2013 0:39,2,1295,4.7,-73.989616,40.738602,-73.961517,40.718517
2013005403,2013005400,CMT,4,N,1/1/2013 0:17,1/1/2013 0:24,3,389,1.2,-73.980003,40.758987,-73.964729,40.759037
2013005404,2013005401,CMT,1,N,1/1/2013 0:17,1/1/2013 0:28,1,657,2.1,-74.002121,40.73439,-73.979164,40.749931
2013005405,2013005402,CMT,1,N,1/1/2013 0:17,1/1/2013 0:25,1,448,1.1,-73.885529,40.755611,-73.89653,40.747185
2013000991,2013000988,CMT,1,N,1/1/2013 0:17,1/1/2013 0:24,1,394,1.3,-73.958344,40.778553,-73.971901,40.790565
2013003201,2013003198,CMT,1,N,1/1/2013 0:17,1/1/2013 0:25,2,473,1.3,-73.938194,40.796452,-73.957291,40.806755
2013005406,2013005403,CMT,1,N,1/1/2013 0:17,1/1/2013 0:34,1,1000,4.3,-73.97113,40.755821,-74.011482,40.708347
2013005407,2013005404,CMT,1,N,1/1/2013 0:17,1/1/2013 0:20,3,130,0.6,-73.973763,40.76368,-73.965958,40.758591
2013005408,2013005405,CMT,1,N,1/1/2013 0:17,1/1/2013 0:26,2,489,2.1,-73.989548,40.744038,-73.997238,40.719276
2013005409,2013005406,CMT,1,N,1/1/2013 0:17,1/1/2013 0:25,1,468,0.9,-73.993874,40.73579,-73.980904,40.729603
2013005410,2013005407,CMT,1,N,1/1/2013 0:17,1/1/2013 0:47,1,1805,1.7,-73.996391,40.76342,-73.987488,40.749626
2013005411,2013005408,CMT,1,N,1/1/2013 0:17,1/1/2013 0:35,1,1070,2.9,-73.981636,40.783909,-73.963417,40.755974
2013005412,2013005409,CMT,1,N,1/1/2013 0:17,1/1/2013 0:36,1,1095,5.1,-73.994202,40.740898,-73.945206,40.792702
2013005413,2013005410,CMT,1,N,1/1/2013 0:17,1/1/2013 0:24,1,369,1.6,-73.965462,40.766113,-73.980316,40.745773
2013005414,2013005411,CMT,1,N,1/1/2013 0:17,1/1/2013 0:23,1,350,1.9,-73.986725,40.766823,-73.972946,40.790134
2013005415,2013005412,CMT,1,N,1/1/2013 0:17,1/1/2013 0:27,1,585,1.7,-73.97934,40.771877,-73.953636,40.767342
2013005416,2013005413,CMT,1,N,1/1/2013 0:17,1/1/2013 0:30,1,772,9.5,-73.874527,40.774063,-73.983086,40.726707
2013005417,2013005414,CMT,1,N,1/1/2013 0:17,1/1/2013 0:28,1,653,1.6,-73.989174,40.731617,-73.991714,40.74889
2013005418,2013005415,CMT,1,N,1/1/2013 0:17,1/1/2013 0:23,1,350,0.8,-73.999931,40.730354,-74.007034,40.73299
2013003838,2013003835,CMT,1,N,1/1/2013 0:17,1/1/2013 0:31,4,798,3.2,-73.996819,40.723991,-73.962685,40.717484
2013005419,2013005416,CMT,1,N,1/1/2013 0:17,1/1/2013 0:21,1,220,0.5,-73.988136,40.732082,-73.994217,40.727547
2013005420,2013005417,CMT,1,N,1/1/2013 0:17,1/1/2013 0:31,1,821,3.8,-73.98262,40.77319,-73.94146,40.804653
2013002359,2013002356,CMT,1,N,1/1/2013 0:17,1/1/2013 0:30,2,743,0.8,-73.983055,40.771084,-73.990646,40.761127
2013005421,2013005418,CMT,1,N,1/1/2013 0:17,1/1/2013 0:26,1,508,1.7,-73.944992,40.823921,-73.952904,40.801682
2013005422,2013005419,CMT,1,N,1/1/2013 0:17,1/1/2013 0:25,1,471,1.2,-73.973206,40.761421,-73.981361,40.747246
2013005423,2013005420,CMT,1,N,1/1/2013 0:17,1/1/2013 0:27,1,591,1.5,-73.985329,40.752102,-73.988052,40.735367
2013003819,2013003816,CMT,1,N,1/1/2013 0:17,1/1/2013 0:28,2,641,1.1,-73.97345,40.74781,-73.988998,40.748089
2013005424,2013005421,CMT,1,N,1/1/2013 0:17,1/1/2013 0:34,2,1012,3.1,-73.9786,40.77253,-73.951881,40.811623
2013000747,2013000744,CMT,1,N,1/1/2013 0:17,1/1/2013 0:29,3,681,2.5,-74.00869,40.716019,-73.994995,40.750286
2013005425,2013005422,CMT,1,N,1/1/2013 0:17,1/1/2013 0:32,1,878,3.2,-73.959038,40.716797,-73.978287,40.729156
2013001225,2013001222,CMT,1,N,1/1/2013 0:17,1/1/2013 0:24,1,386,1.9,-73.972252,40.759525,-73.954674,40.78241
2013005426,2013005423,CMT,1,N,1/1/2013 0:17,1/1/2013 0:43,1,1546,3.7,-73.988579,40.745941,-73.969513,40.785156
2013001580,2013001577,CMT,1,N,1/1/2013 0:17,1/1/2013 0:24,1,407,1.4,-73.992897,40.741295,-73.978104,40.751835
2013002025,2013002022,CMT,1,N,1/1/2013 0:17,1/1/2013 0:25,1,463,1.3,-73.991837,40.740051,-73.988579,40.72583
2013005427,2013005424,CMT,1,N,1/1/2013 0:17,1/1/2013 0:35,1,1069,4.3,-73.979065,40.744545,-73.921616,40.76017
2013005428,2013005425,CMT,1,N,1/1/2013 0:17,1/1/2013 0:19,1,105,0.4,-73.939697,40.815941,-73.944489,40.812271
2013000984,2013000981,CMT,1,N,1/1/2013 0:17,1/1/2013 0:28,1,605,2.8,-74.004715,40.751999,-73.990524,40.72485
2013005429,2013005426,CMT,1,N,1/1/2013 0:17,1/1/2013 0:27,1,557,2.3,-73.967659,40.757896,-73.988121,40.729607
2013005430,2013005427,CMT,1,N,1/1/2013 0:17,1/1/2013 0:30,2,779,3.6,-74.006386,40.751377,-73.98468,40.780788
2013005431,2013005428,CMT,1,N,1/1/2013 0:17,1/1/2013 0:34,1,999,6,-73.953369,40.788387,-73.925972,40.866116
2013003136,2013003133,CMT,1,N,1/1/2013 0:17,1/1/2013 0:27,1,552,0.7,-73.99662,40.747185,-73.984558,40.743526
2013005432,2013005429,VTS,1,,1/1/2013 0:18,1/1/2013 0:27,4,540,1.32,-74.001526,40.730968,-73.986153,40.722424
2013000573,2013000571,VTS,1,,1/1/2013 0:18,1/1/2013 0:31,5,780,2.86,0,41.453667,-71.309418,41.453693
2013005433,2013005430,VTS,1,,1/1/2013 0:18,1/1/2013 0:29,2,660,3.69,-73.971329,40.763714,-73.964577,40.803394
2013000781,2013000778,VTS,1,,1/1/2013 0:18,1/1/2013 0:20,2,120,0.92,-74.003532,40.726875,-73.997162,40.736984
2013002439,2013002436,VTS,1,,1/1/2013 0:18,1/1/2013 0:30,1,720,3.59,-73.972534,40.785988,-73.948273,40.828918
2013005434,2013005431,VTS,1,,1/1/2013 0:18,1/1/2013 0:31,1,780,5.4,-73.978889,40.749401,-74.016739,40.704872
2013005435,2013005432,VTS,1,,1/1/2013 0:18,1/1/2013 0:23,3,300,1.27,-73.964638,40.767117,-73.971344,40.751102
2013005436,2013005433,VTS,1,,1/1/2013 0:18,1/1/2013 0:29,1,660,3.49,-73.964394,40.757462,-73.999115,40.726563
2013005437,2013005434,VTS,1,,1/1/2013 0:18,1/1/2013 0:26,5,480,1.74,-73.964668,40.773193,-73.974792,40.753147
2013005438,2013005435,VTS,1,,1/1/2013 0:18,1/1/2013 0:31,1,780,1.46,-74.002159,40.734673,-73.993698,40.751987
2013005439,2013005436,VTS,1,,1/1/2013 0:18,1/1/2013 0:19,2,60,0.45,-73.963402,40.77462,-73.959488,40.780285
2013002441,2013002438,VTS,1,,1/1/2013 0:18,1/1/2013 0:25,5,420,1.66,-73.960968,40.757011,-73.960121,40.773823
2013002082,2013002079,VTS,1,,1/1/2013 0:18,1/1/2013 0:27,2,540,1.94,-73.95591,40.772217,-73.974625,40.788277
2013000783,2013000780,VTS,1,,1/1/2013 0:18,1/1/2013 0:35,1,1020,5.21,-74.004318,40.742443,-73.964088,40.80262
2013001718,2013001715,VTS,1,,1/1/2013 0:18,1/1/2013 0:22,1,240,1.85,-73.969315,40.749413,-73.95369,40.771008
2013005440,2013005437,VTS,1,,1/1/2013 0:18,1/1/2013 0:22,1,240,0.98,-73.955513,40.764271,-73.967079,40.760162
2013005441,2013005438,VTS,1,,1/1/2013 0:18,1/1/2013 0:37,2,1140,3.65,-73.976555,40.759056,-73.955566,40.744492
2013000577,2013000574,VTS,1,,1/1/2013 0:18,1/1/2013 0:25,2,420,0.96,-73.987701,40.721115,-73.984787,40.710888
2013005442,2013005439,VTS,1,,1/1/2013 0:18,1/1/2013 0:25,3,420,1.05,-73.977631,40.742401,-73.987083,40.749523
2013002832,2013002829,VTS,1,,1/1/2013 0:18,1/1/2013 0:55,6,2220,4.21,-73.983627,40.766243,-73.98291,40.731403
2013002447,2013002444,VTS,1,,1/1/2013 0:18,1/1/2013 0:25,2,420,1.05,-73.998512,40.717285,-73.990417,40.730812
2013005443,2013005440,VTS,1,,1/1/2013 0:18,1/1/2013 0:56,5,2280,17.61,-73.874535,40.773945,-73.928314,40.625889
2013005444,2013005441,VTS,1,,1/1/2013 0:18,1/1/2013 0:28,1,600,2.31,-73.963898,40.765232,-73.977821,40.786396
2013005445,2013005442,VTS,1,,1/1/2013 0:18,1/1/2013 0:25,1,420,1.98,-73.968742,40.754955,-73.982765,40.731441
2013005446,2013005443,VTS,1,,1/1/2013 0:18,1/1/2013 0:22,2,240,1.23,-74.004539,40.742039,-73.993248,40.743038
2013005447,2013005444,VTS,1,,1/1/2013 0:18,1/1/2013 0:22,2,240,1.33,-73.966423,40.794434,-73.970451,40.788841
2013005448,2013005445,VTS,1,,1/1/2013 0:18,1/1/2013 0:32,5,840,0.82,-73.994476,40.724979,-73.995537,40.745796
2013005449,2013005446,VTS,1,,1/1/2013 0:18,1/1/2013 0:20,6,120,1,-73.963867,40.757122,-73.956947,40.766483
2013005450,2013005447,VTS,1,,1/1/2013 0:18,1/1/2013 0:28,1,600,1.81,-73.966438,40.773514,-73.982025,40.779728
2013005451,2013005448,VTS,1,,1/1/2013 0:18,1/1/2013 0:30,2,720,3.58,-73.94812,40.804348,-73.9879,40.779732
2013005452,2013005449,VTS,1,,1/1/2013 0:18,1/1/2013 0:26,1,480,1.49,-73.982712,40.731483,-73.976273,40.74905
2013005453,2013005450,VTS,1,,1/1/2013 0:18,1/1/2013 0:26,1,480,1.96,-73.966072,40.758247,-73.986694,40.743568
2013000232,2013000232,VTS,1,,1/1/2013 0:18,1/1/2013 0:20,1,120,0.58,-73.975754,40.776352,-73.971748,40.782001
2013005454,2013005451,VTS,1,,1/1/2013 0:18,1/1/2013 0:21,1,180,0.46,-73.952591,40.772266,-73.959503,40.773476
2013005455,2013005452,VTS,1,,1/1/2013 0:18,1/1/2013 0:21,5,180,0.67,-73.954597,40.765789,-73.948364,40.774136
2013005456,2013005453,VTS,1,,1/1/2013 0:18,1/1/2013 0:26,1,480,0.66,-73.975128,40.761368,-73.976883,40.755531
2013005457,2013005454,VTS,1,,1/1/2013 0:18,1/1/2013 0:37,1,1140,3.06,-73.980064,40.783661,-73.977554,40.753708
2013001735,2013001732,VTS,1,,1/1/2013 0:18,1/1/2013 0:25,5,420,2.22,-73.986526,40.771996,-73.967422,40.798126
2013000797,2013000794,VTS,1,,1/1/2013 0:18,1/1/2013 0:23,1,300,1.55,-73.94619,40.781212,-73.947205,40.796822
